Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,First Purchase,Order?,Prev_Value,Customer Classification,YoY Difference
1224.0,CA-2020-126004,2020-04-12,2020-05-12,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024.0,East,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,78.15,1.0,0.0,34.386,2020,2018,1,1.0,Consistent,48.0
1225.0,CA-2020-126004,2020-04-12,2020-05-12,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024.0,East,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,1.0,0.2,0.6048,2020,2018,1,1.0,Consistent,48.0
1226.0,CA-2020-126004,2020-04-12,2020-05-12,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,40.56,4.0,0.0,19.8744,2020,2018,1,1.0,Consistent,48.0
1227.0,CA-2020-126004,2020-04-12,2020-05-12,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024.0,East,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,182.94,3.0,0.0,3.6588,2020,2018,1,1.0,Consistent,48.0
1228.0,CA-2020-126004,2020-04-12,2020-05-12,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024.0,East,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,193.86,2.0,0.0,11.6316,2020,2018,1,1.0,Consistent,48.0
1234.0,CA-2020-153682,2020-05-30,2020-01-06,First Class,BG-11695,Brooke Gillingham,Corporate,United States,Cincinnati,Ohio,45231.0,East,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,839.988,2.0,0.4,69.999,2020,2018,1,,New,48.0
1235.0,CA-2020-144344,2020-10-28,2020-10-28,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437.0,South,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,47.952,3.0,0.2,13.7862,2020,2018,1,1.0,Consistent,48.0
1236.0,CA-2020-144344,2020-10-28,2020-10-28,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437.0,South,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,37.425,5.0,0.7,-29.94,2020,2018,1,1.0,Consistent,48.0
1237.0,CA-2020-144344,2020-10-28,2020-10-28,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437.0,South,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,63.968,2.0,0.2,0.0,2020,2018,1,1.0,Consistent,48.0
1238.0,CA-2020-144344,2020-10-28,2020-10-28,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437.0,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",165.048,3.0,0.2,41.262,2020,2018,1,1.0,Consistent,48.0
1242.0,CA-2020-128727,2020-08-29,2020-04-09,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,New York City,New York,10024.0,East,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22.0,4.0,0.0,5.5,2020,2019,1,1.0,Consistent,48.0
1243.0,US-2020-162859,2020-02-15,2020-02-22,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,3.0,0.2,124.485,2020,2018,1,1.0,Consistent,48.0
1244.0,US-2020-162859,2020-02-15,2020-02-22,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10009.0,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,8.72,4.0,0.0,3.5752,2020,2018,1,1.0,Consistent,48.0
1258.0,US-2020-168620,2020-12-24,2020-12-28,Second Class,RB-19795,Ross Baird,Home Office,United States,Charlotte,North Carolina,28205.0,South,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,27.882,3.0,0.7,-20.4468,2020,2018,1,1.0,Consistent,48.0
1259.0,US-2020-168620,2020-12-24,2020-12-28,Second Class,RB-19795,Ross Baird,Home Office,United States,Charlotte,North Carolina,28205.0,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,540.048,3.0,0.2,-47.2542,2020,2018,1,1.0,Consistent,48.0
1260.0,US-2020-168620,2020-12-24,2020-12-28,Second Class,RB-19795,Ross Baird,Home Office,United States,Charlotte,North Carolina,28205.0,South,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,255.68,8.0,0.2,76.704,2020,2018,1,1.0,Consistent,48.0
1262.0,US-2020-144393,2020-10-28,2020-04-11,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Greenville,North Carolina,27834.0,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",17.616,4.0,0.7,-14.0928,2020,2018,1,,New,48.0
1264.0,CA-2020-155992,2020-01-10,2020-02-10,First Class,CC-12220,Chris Cortes,Consumer,United States,La Porte,Indiana,46350.0,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,69.9,2.0,0.0,18.873,2020,2018,1,,New,48.0
1265.0,CA-2020-155992,2020-01-10,2020-02-10,First Class,CC-12220,Chris Cortes,Consumer,United States,La Porte,Indiana,46350.0,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,41.85,5.0,0.0,10.881,2020,2018,1,1.0,Consistent,48.0
1271.0,US-2020-103646,2020-04-21,2020-04-26,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,102.336,4.0,0.2,-12.792,2020,2018,1,1.0,Consistent,48.0
1272.0,US-2020-103646,2020-04-21,2020-04-26,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,48.792,3.0,0.8,-126.8592,2020,2018,1,1.0,Consistent,48.0
1273.0,US-2020-103646,2020-04-21,2020-04-26,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",44.848,8.0,0.8,-67.272,2020,2018,1,1.0,Consistent,48.0
1274.0,CA-2020-119186,2020-05-26,2020-05-26,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106.0,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,10.368,2.0,0.2,3.6288,2020,2018,1,1.0,Consistent,48.0
1275.0,CA-2020-119186,2020-05-26,2020-05-26,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106.0,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,388.43,5.0,0.3,-88.784,2020,2018,1,1.0,Consistent,48.0
1276.0,CA-2020-119186,2020-05-26,2020-05-26,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106.0,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),14.352,3.0,0.2,5.2026,2020,2018,1,1.0,Consistent,48.0
1277.0,CA-2020-119186,2020-05-26,2020-05-26,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106.0,Central,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,63.992,1.0,0.2,-7.1991,2020,2018,1,1.0,Consistent,48.0
1278.0,CA-2020-148698,2020-02-05,2020-07-05,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Houston,Texas,77070.0,Central,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352,3.0,0.2,5.397,2020,2020,1,,New,48.0
1281.0,CA-2020-160815,2020-05-09,2020-06-09,First Class,TR-21325,Toby Ritter,Consumer,United States,Cedar Rapids,Iowa,52402.0,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,278.4,3.0,0.0,80.736,2020,2018,1,1.0,Consistent,48.0
1286.0,CA-2020-119445,2020-06-26,2020-03-07,Standard Class,GM-14500,Gene McClure,Consumer,United States,Providence,Rhode Island,2908.0,East,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,14.9,5.0,0.0,1.043,2020,2018,1,,New,48.0
1288.0,CA-2020-154711,2020-11-22,2020-11-26,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,10009.0,East,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2.0,0.0,11.1664,2020,2020,1,,New,48.0
1289.0,CA-2020-154711,2020-11-22,2020-11-26,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,10009.0,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",12.192,4.0,0.2,4.1148,2020,2020,1,1.0,Consistent,48.0
1290.0,CA-2020-154711,2020-11-22,2020-11-26,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,10009.0,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,20.82,3.0,0.0,7.4952,2020,2020,1,1.0,Consistent,48.0
1291.0,CA-2020-163384,2020-10-11,2020-12-11,First Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94122.0,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,4.0,0.2,4.4604,2020,2019,1,1.0,Consistent,48.0
1292.0,CA-2020-163384,2020-10-11,2020-12-11,First Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94122.0,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,32.4,5.0,0.0,15.552,2020,2019,1,1.0,Consistent,48.0
1299.0,CA-2020-134425,2020-08-12,2020-12-12,Second Class,QJ-19255,Quincy Jones,Corporate,United States,Saint Paul,Minnesota,55106.0,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,114.95,5.0,0.0,2.299,2020,2018,1,,New,48.0
1301.0,CA-2020-137043,2020-12-23,2020-12-25,Second Class,LC-17140,Logan Currie,Consumer,United States,Springfield,Virginia,22153.0,South,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",572.76,6.0,0.0,166.1004,2020,2018,1,1.0,Consistent,48.0
1302.0,CA-2020-137043,2020-12-23,2020-12-25,Second Class,LC-17140,Logan Currie,Consumer,United States,Springfield,Virginia,22153.0,South,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",286.38,3.0,0.0,83.0502,2020,2018,1,1.0,Consistent,48.0
1306.0,CA-2020-101966,2020-07-14,2020-07-16,Second Class,BM-11785,Bryan Mills,Consumer,United States,Houston,Texas,77036.0,Central,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.944,7.0,0.2,52.493,2020,2018,1,1.0,Consistent,48.0
1307.0,CA-2020-141397,2020-06-20,2020-06-21,First Class,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104.0,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,46.76,7.0,0.0,22.4448,2020,2018,1,1.0,Consistent,48.0
1308.0,CA-2020-141397,2020-06-20,2020-06-21,First Class,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104.0,West,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,17.712,3.0,0.2,6.4206,2020,2018,1,1.0,Consistent,48.0
1309.0,CA-2020-141397,2020-06-20,2020-06-21,First Class,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104.0,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,21.78,2.0,0.0,5.6628,2020,2018,1,1.0,Consistent,48.0
1310.0,CA-2020-141397,2020-06-20,2020-06-21,First Class,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104.0,West,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3.0,0.0,9.7164,2020,2018,1,1.0,Consistent,48.0
1311.0,CA-2020-141397,2020-06-20,2020-06-21,First Class,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104.0,West,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,161.568,2.0,0.2,-8.0784,2020,2018,1,1.0,Consistent,48.0
1312.0,CA-2020-141082,2020-09-12,2020-12-13,Standard Class,FM-14380,Fred McMath,Consumer,United States,Lawrence,Massachusetts,1841.0,East,OFF-LA-10001404,Office Supplies,Labels,Avery 517,3.69,1.0,0.0,1.7343,2020,2019,1,1.0,Consistent,48.0
1313.0,CA-2020-141082,2020-09-12,2020-12-13,Standard Class,FM-14380,Fred McMath,Consumer,United States,Lawrence,Massachusetts,1841.0,East,OFF-LA-10001474,Office Supplies,Labels,Avery 477,122.12,4.0,0.0,56.1752,2020,2019,1,1.0,Consistent,48.0
1314.0,US-2020-134488,2020-09-24,2020-01-10,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Columbus,Ohio,43229.0,East,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,155.372,2.0,0.3,-13.3176,2020,2018,1,1.0,Consistent,48.0
1315.0,CA-2020-145919,2020-12-18,2020-12-23,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90032.0,West,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",38.88,6.0,0.0,18.6624,2020,2018,1,,New,48.0
1316.0,CA-2020-145919,2020-12-18,2020-12-23,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90032.0,West,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",183.84,8.0,0.0,62.5056,2020,2018,1,1.0,Consistent,48.0
1317.0,CA-2020-145919,2020-12-18,2020-12-23,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90032.0,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,579.3,5.0,0.0,28.965,2020,2018,1,1.0,Consistent,48.0
1328.0,CA-2020-128258,2020-03-30,2020-01-04,First Class,CP-12085,Cathy Prescott,Corporate,United States,Norwich,Connecticut,6360.0,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,11.34,1.0,0.0,5.5566,2020,2018,1,,New,48.0
1330.0,CA-2020-142762,2020-05-23,2020-05-27,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,San Francisco,California,94109.0,West,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05,3.0,0.0,16.302,2020,2018,1,,New,48.0
1336.0,CA-2020-122133,2020-05-16,2020-05-23,Standard Class,JR-15670,Jim Radford,Consumer,United States,Middletown,Connecticut,6457.0,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",552.56,4.0,0.0,0.0,2020,2019,1,,New,48.0
1352.0,CA-2020-162901,2020-03-28,2020-03-31,First Class,AS-10045,Aaron Smayling,Corporate,United States,Arlington,Virginia,22204.0,South,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,31.4,2.0,0.0,7.85,2020,2018,1,1.0,Consistent,48.0
1358.0,CA-2020-145247,2020-05-05,2020-07-05,First Class,ND-18370,Natalie DeCherney,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,79.14,3.0,0.0,36.4044,2020,2018,1,,New,48.0
1382.0,US-2020-100566,2020-03-09,2020-09-09,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Aurora,Illinois,60505.0,Central,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",83.952,3.0,0.6,-90.2484,2020,2018,1,,New,48.0
1383.0,US-2020-108504,2020-05-02,2020-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",80.98,1.0,0.0,1.6196,2020,2018,1,,New,48.0
1384.0,US-2020-108504,2020-05-02,2020-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,348.84,9.0,0.0,170.9316,2020,2018,1,1.0,Consistent,48.0
1385.0,US-2020-108504,2020-05-02,2020-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,9.45,5.0,0.0,0.189,2020,2018,1,1.0,Consistent,48.0
1386.0,US-2020-108504,2020-05-02,2020-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",18.84,3.0,0.0,7.1592,2020,2018,1,1.0,Consistent,48.0
1387.0,US-2020-108504,2020-05-02,2020-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",239.98,2.0,0.0,52.7956,2020,2018,1,1.0,Consistent,48.0
1388.0,US-2020-108504,2020-05-02,2020-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,167.96,2.0,0.0,78.9412,2020,2018,1,1.0,Consistent,48.0
1389.0,US-2020-108504,2020-05-02,2020-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,3.0,0.0,28.3095,2020,2018,1,1.0,Consistent,48.0
1390.0,US-2020-108504,2020-05-02,2020-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,484.83,3.0,0.0,126.0558,2020,2018,1,1.0,Consistent,48.0
1391.0,US-2020-108504,2020-05-02,2020-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,3.0,0.0,60.2553,2020,2018,1,1.0,Consistent,48.0
1392.0,US-2020-108504,2020-05-02,2020-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,3.0,0.0,1.5444,2020,2018,1,1.0,Consistent,48.0
1393.0,US-2020-108504,2020-05-02,2020-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,342.37,7.0,0.0,160.9139,2020,2018,1,1.0,Consistent,48.0
1397.0,CA-2020-124485,2020-11-24,2020-11-26,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",17.216,4.0,0.2,6.0256,2020,2018,1,1.0,Consistent,48.0
1398.0,CA-2020-124485,2020-11-24,2020-11-26,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035.0,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,2.0,0.0,5.6644,2020,2018,1,1.0,Consistent,48.0
1399.0,CA-2020-124485,2020-11-24,2020-11-26,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035.0,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,88.4,4.0,0.0,11.492,2020,2018,1,1.0,Consistent,48.0
1400.0,CA-2020-124485,2020-11-24,2020-11-26,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035.0,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48,1.0,0.0,3.1104,2020,2018,1,1.0,Consistent,48.0
1401.0,CA-2020-159212,2020-01-11,2020-05-11,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Salem,Virginia,24153.0,South,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8,2.0,0.0,6.104,2020,2018,1,,New,48.0
1402.0,CA-2020-159212,2020-01-11,2020-05-11,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Salem,Virginia,24153.0,South,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,251.79,3.0,0.0,118.3413,2020,2018,1,1.0,Consistent,48.0
1403.0,US-2020-161396,2020-04-19,2020-04-25,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Columbus,Ohio,43229.0,East,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",205.176,2.0,0.4,-58.1332,2020,2018,1,1.0,Consistent,48.0
1404.0,US-2020-161396,2020-04-19,2020-04-25,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Columbus,Ohio,43229.0,East,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419.4,5.0,0.2,146.79,2020,2018,1,1.0,Consistent,48.0
1408.0,CA-2020-130407,2020-02-09,2020-06-09,Standard Class,KD-16270,Karen Daniels,Consumer,United States,New York City,New York,10024.0,East,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,75.48,2.0,0.0,19.6248,2020,2018,1,1.0,Consistent,48.0
1409.0,CA-2020-130407,2020-02-09,2020-06-09,Standard Class,KD-16270,Karen Daniels,Consumer,United States,New York City,New York,10024.0,East,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,39.98,2.0,0.0,9.995,2020,2018,1,1.0,Consistent,48.0
1410.0,US-2020-122245,2020-09-25,2020-09-30,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023.0,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,393.165,3.0,0.5,-204.4458,2020,2018,1,,New,48.0
1412.0,CA-2020-136329,2020-09-07,2020-07-13,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10035.0,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,408.006,2.0,0.1,72.5344,2020,2018,1,1.0,Consistent,48.0
